#00)dt*it                     01)e_pot                      02)pos_cm[0]                  03)pos_cm[1]                  04)Vcm[0]                     05)Vcm[1]                     06)angle                      07)omega                      08)forces[0]                  09)forces[1]                  10)torque                     
0.54                          -10012.98708628566            -0.0001060522070617155        5.206980968710073e-05         0.1968384174759046            0.3034259715834046            1.194553171623808             0.9089816497412506            3.094808840865021             -1.519497913642098            -260676.211612807             
0.5600000000000001            -9932.66475657193             -0.0003068272193422894        -6.96938126155661e-05         0.1993844638690617            -0.1488502329641894           1.212177753957851             0.8715200678077692            8.794798635437914             1.997681461915164             -261540.5097115796            
0.5800000000000001            -9853.610958873987            0.0001255841987522396         8.379823079405449e-05         0.07375737293886796           -0.6453620921392041           1.229470738081538             0.8580893998041115            -3.536070172745673            -2.359504040940365            -262300.3143453334            
0.6                           -9775.996607427962            4.805042623091129e-05         3.839526924096525e-05         0.3590690537628299            -0.5735944240507653           1.246402802660848             0.8429855664407514            -1.329206713465477            -1.062118562542821            -262960.3202691565            
0.62                          -9699.374220778021            0.0002620503499547533         7.654979822889759e-05         0.02328782675693833           -0.09034974892072471          1.263079171312234             0.8259301032720621            -7.122015599209645            -2.080473684519433            -263530.0543802151            
0.64                          -9623.725554222256            1.807981706675985e-05         7.590808316067064e-05         0.1009871923871275            -0.1854150669007028           1.279511138815919             0.8168744594989514            -0.4827787135633492           -2.026945659676301            -264014.5798687543            
0.66                          -9548.942054832494            0.0001853943960954193         -1.920815788454008e-05        -0.05503265138436181          -0.2789322494767423           1.295727599378215             0.8185080239799989            -4.863961680841953            0.5039404958895091            -264418.6645052307            
0.68                          -9474.605742634552            -0.0001144088271349728        -0.0002143578376217359        0.09096869002279115           -0.4774480378398956           1.311824772382334             0.7882864913934791            2.948856858762505             5.525015818656115             -264747.9795070042            
0.7000000000000001            -9401.017509032485            -0.0001159785439366093        0.000100555833198398          0.5072151293672748            -0.4164582829028196           1.327742516779298             0.7945008902338162            2.936736770369777             -2.546212452892419            -265004.237794621             
0.7200000000000001            -9327.758907845024            -0.0001754742592863258        -7.013845195972111e-05        0.1308648455576772            0.3249243840784836            1.343575580634449             0.7800708587091987            4.364585220448334             1.744559299222757             -265191.5160407472            
0.74                          -9254.752510932454            0.0003726044036384635         0.000150977114122564          0.3376515062811842            -0.2678771390272397           1.359344691532455             0.7425272562898236            -9.102481882907316            -3.68827215300773             -265311.8851455429            
0.76                          -9181.937798723595            3.634975922835645e-05         7.447673342967887e-05         0.4056446331209693            -0.1947700647332181           1.37506793105309              0.7720157895108134            -0.8720230186482305           -1.786681047680815            -265367.4318966166            
0.78                          -9109.069779105263            -7.50517421217121e-05         3.598546123306895e-06         0.08387011738261271           0.1215916785394763            1.390800881866204             0.7831431378312983            1.767690639654507             -0.08475641098142717          -265359.18976912              
0.8                           -9036.253183071098            0.0002147996443795671         -0.0001066726366298378        -0.4913178143198148           -0.06265420667694356          1.406524947799627             0.7892633375878697            -4.966061651228296            2.46621865470695              -265288.2283933453            
0.8200000000000001            -8963.221848565661            -2.492068320238509e-05        -0.0001607620979469314        -0.3748723247449112           0.0328393623701544            1.422301662314012             0.749549196545044             0.5653972290268883            3.647349632563873             -265155.1250681306            
0.8400000000000001            -8889.797272920117            0.0001101229375770357         -0.0001151183211781587        0.1006425638900911            0.1723041529906019            1.438173086838568             0.7920273087681952            -2.45101331693016             2.562195891509234             -264959.6086293874            
0.86                          -8816.043577934775            -0.0001186449631523856        -4.187814751694803e-05        -0.3943150508077082           0.1306142705275812            1.454129318714345             0.7912400613185907            2.589726889905888             0.9140966615308912            -264701.8620814238            
0.88                          -8741.624450011657            -2.177277131639242e-06        -0.0001243425103364792        0.2129064653414919            0.03423671616424599           1.470247118219448             0.806969136617114             0.04658808910453915           2.660607542315134             -264380.3328853037            
0.9                           -8666.72006183488             -1.354812916248576e-05        -4.00012296658439e-05         -0.2857211555821323           0.298860326671453             1.486491742659433             0.7845163352089185            0.2840749181741731            0.8387391285368153            -263995.2525144133            
0.92                          -8590.938330935491            -0.0002359657374092006        -0.0001424190611482945        0.1832092980995057            -0.2879342213281964           1.502952500230768             0.8498940941491643            4.845953128435278             2.924814858730343             -263543.7118837586            
0.9400000000000001            -8514.355684008971            0.0001692381421918408         -4.414767098312567e-05        -0.2438501883849752           -0.1383296940234307           1.519618142739062             0.8417810858408639            -3.402451958519868            0.8875678239648863            -263025.0988512711            
0.9600000000000001            -8436.856216488695            7.158619562402829e-05         3.839102523812409e-05         -0.4010966642311625           -0.1130058639971836           1.536518760133535             0.84168851865952              -1.408161799507009            -0.7551843579929454           -262437.2771063363            
0.9800000000000001            -8358.221461579209            0.000126553727114683          0.0003072868328889218         0.166203108488779             -0.05461889956660074          1.553707508618278             0.8939490637365067            -2.43421588490303             -5.910552829049763            -261776.8647132318            
1                             -8278.209715535859            0.0001145105175166903         0.0003307500807110209         -0.04269365965147001          0.01608599075516253           1.571244197969307             0.8770418258559904            -2.152196742750492            -6.21636563865259             -261039.7594689825            
1.02                          -8196.926077151764            0.0003058615171393021         0.0001759230307407888         0.1442607774631806            0.1306629158275409            1.589112728321138             0.9002540725591395            -5.613168695627468            -3.228538386350266            -260224.4968059754            
1.04                          -8114.207592296468            -4.625526796957446e-06        0.0002204299391852304         0.6729126014352248            0.2790941291079301            1.607356773495094             0.8997316804916693            0.08282341547176419           -3.946958097838348            -259327.0350891914            
1.06                          -8029.924306246361            4.436717345531674e-05         2.674654976144781e-06         -0.09708781963434553          0.2082080398148767            1.626013433095548             0.9305045339775089            -0.7744523886512862           -0.04668751182465769          -258343.0927139033            
1.08                          -7943.626569293585            5.323777148031281e-06         -0.0001615577830079216        0.2953410302230196            0.2580824753153546            1.64519229037806              0.9874422419440543            -0.09050064203544128          2.746373988151646             -257263.8713345706            
1.1                           -7855.390440884697            -0.0001923632996254763        0.000170601092676948          0.3037772959210235            -0.2973313465520573           1.664888104663655             0.9924458796630914            3.181287293953808             -2.821385833652897            -256086.3530159892            
1.12                          -7765.254529684628            8.777962292273638e-05         -5.667594947196201e-05        0.105886689343341             -0.3169104382587823           1.68510489675708              1.010743157270701             -1.410781367869367            0.9108876394734011            -254807.2440646319            
1.14                          -7673.012932773941            -9.343341285950044e-06        0.0002021861878446163         0.1435888163239029            -0.3077835707684685           1.705902374551924             1.066360178148407             0.1457609055145326            -3.154208000053245            -253419.433008881             
1.16                          -7578.382034873875            3.091833242007398e-05         0.0004176071541026143         -0.02826590462664906          -0.7079249670025822           1.727360530864667             1.091780257295524             -0.4675750971518475           -6.315434577115212            -251913.914451705             
1.18                          -7481.348374533973            -0.0001686144803791074        -6.382814453794743e-05        0.2072403579200074            0.201798031478297             1.749501305088189             1.13999651329682              2.468429854985343             0.9344114290286853            -250285.5295525226            
1.2                           -7381.263356929422            -9.850841515022171e-05        0.0001951192507995029         0.0120851547451045            -0.2714266302170089           1.772493545473634             1.136898371508502             1.393662515366594             -2.760478741441759            -248517.1347653251            
1.22                          -7278.407285400232            7.747904111057104e-05         0.0003393132622136423         0.1813014084748102            -0.1301314888251725           1.796297805988667             1.194049276876001             -1.057545845337732            -4.631437425742121            -246607.1678244222            
1.24                          -7172.549742163445            0.0004070585643630641         -0.0002739355882580418        -0.1025013991115714           0.188300903268358             1.820994763725323             1.288088574699362             -5.350567455131594            3.60073702322164              -244544.8156949015            
1.26                          -7063.567279219805            2.25665859175495e-05          -0.0001148452138051189        0.03050372353816342           -0.3334423943181719           1.846645148823882             1.282048522617332             -0.2850814360427423           1.450828166426092             -242320.7822324643            
1.28                          -6951.139079343461            -0.0001007414726778605        1.789233533488368e-05         0.0317361310689314            -0.1466937320351739           1.873359898957989             1.355642897111838             1.220395387048824             -0.2167500923601295           -239920.5444768576            
1.3                           -6835.280367260008            -0.0004143452907262068        3.640704278305408e-05         -0.04487545352824186          0.2986375546587936            1.901177066476852             1.41207315628666              4.801923934892692             -0.4219279283578885           -237336.2665741758            
1.32                          -6715.712765390691            0.000116654202339936          0.0006581803892262149         0.2608806167764048            -0.1489058592239699           1.930211099390749             1.491665518398867             -1.289943746624874            -7.27805479940254             -234553.158262142             
1.34                          -6592.151471175485            0.0002333083671755811         0.0004129074352185505         -0.533797545916167            0.1508797872166675            1.960587698036453             1.548766650238171             -2.454405009200854            -4.343787964374513            -231555.3545876791            
1.36                          -6464.593078975686            -1.04744068324001e-05         0.0002213148519403106         0.001406178991071481          -0.3130023229158123           1.992371034513719             1.63280431967694              0.1045026440908035            -2.208047441821222            -228332.6389644103            
1.38                          -6332.964527386958            7.711231812444363e-05         0.0001332834688944236         0.2370887376602237            -0.3485444041629336           2.025651901938136             1.736829418987758             -0.7271492511638169           -1.256828700695195            -224873.0940573592            
1.4                           -6197.019509792448            -3.834417010544747e-05        -5.650391067683761e-05        0.1280589528084271            -0.173348418253499            2.060576902583067             1.787679027464783             0.3404520157192821            0.5016895719601919            -221159.7986043812            
1.42                          -6056.851889075458            0.0003314804656802279         -9.293011845252714e-05        0.3214307678503335            0.1054671223723674            2.097218206846878             1.84207099351106              -2.759991406008632            0.7737600095330563            -217184.6041922053            
1.44                          -5912.19120143191             0.0005336583052878035         0.0005161555003980653         -0.4966725714944089           0.150718427323946             2.135757441762625             1.959399254561192             -4.147933369496412            -4.011890385152263            -212928.9547704205            
1.46                          -5763.097583124516            -0.0001855595431439332        -0.000227897167311674         0.1156873680289224            0.5082688063869049            2.176308422760485             2.08472486392684              1.339754338313487             1.64543527875162              -208383.963525523             
1.48                          -5609.813793895485            0.0001421814717830018         2.875366929149124e-05         0.4820866695170947            -0.5137138202972636           2.218948369406181             2.177735494014001             -0.9485511591435165           -0.1918275707352635           -203546.4069891833            
1.5                           -5452.272132525685            0.0001059590234144628         -0.0003539458165021711        0.3298539956766932            -0.1482360910299269           2.263860843860697             2.317541840195685             -0.6493581773431693           2.169117861500411             -198404.6145359257            
1.52                          -5290.682566115027            -4.633974832440023e-05        -0.0005069345936327444        -0.1844125588637213           -0.3109363824431275           2.311174129060288             2.426643044935715             0.259215500895045             2.835693100829296             -192956.5955680022            
1.54                          -5125.280355072188            0.0002661458499275152         -0.000151915489527486         0.1242029735929609            0.240868247674023             2.361031447601181             2.567157457614835             -1.349496832344052            0.7702899442359481            -187202.7970710029            
1.56                          -4956.472948193231            0.0002571298923303249         -0.0003224495437649504        -0.3034993800111975           0.3391685827888184            2.413546285546078             2.701671021643183             -1.172989873343297            1.470968801288031             -181151.5537120396            
1.58                          -4784.478851555958            -1.409633103918344e-05        0.0002364365829324184         -0.1543323404895456           0.1929804083601178            2.468916642294236             2.829693268165007             0.05737858450815991           -0.9624062047876265           -174807.0052948344            
1.6                           -4609.981225949347            6.868232872561532e-05         0.0001589914797838784         -0.1373819361773551           -0.1015372876885448           2.52721618521504              3.018507183803717             -0.247264474033922            -0.5723880560351127           -168193.0594340482            
1.62                          -4433.512781535901            -4.942271618417597e-05        0.0009703136198258862         0.1188173851742532            0.1144707221144918            2.588585819451479             3.142753102680558             0.1558714267234322            -3.060215624996939            -161331.6951917763            
1.64                          -4255.79826173454             -3.210929275772877e-06        0.00037404796827998           -0.07357944967021332          -0.03539203657847278          2.653120538320258             3.293350671654553             0.008780997266310653          -1.02291701504577             -154256.6103672329            
1.66                          -4077.691896030417            9.859680961689176e-05         0.00074177346811466           -0.3081619936110709           -0.2775944123895172           2.720873329253207             3.470006003885207             -0.2312719181046765           -1.739928233304177            -147010.2744530361            
1.68                          -3899.940561388327            0.0002989292524975431         0.0001202684858376488         -0.0686585429996458           0.06820750888690369           2.791942675966354             3.655303935322171             -0.5944393371762928           -0.2391613346816968           -139635.7415792701            
1.7                           -3723.401514173371            0.0001375903604742573         0.0003417990501266742         -0.175015557660077            -0.1286810847604661           2.866379717751042             3.797618947222971             -0.2291002660050263           -0.5691260131336477           -132184.1680587534            
1.72                          -3549.039846246486            -0.0001981208190022505        0.0002732675838518141         -0.0005866946391696311        0.007347064797586849          2.944171683253346             3.988273104319272             0.2726605559154232            -0.3760800692379771           -124715.2081092379            
1.74                          -3377.55065972182             -0.0001823596450409661        0.0003235967435663208         0.02843497346162689           0.2667216225569261            3.025397789167165             4.146972291470934             0.2045763346116712            -0.3630202048082918           -117279.8773032116            
1.76                          -3209.916088805421            -0.0003386487953731485        0.0003638650006082054         0.05887898197351778           -0.3339816897007867           3.109963698314523             4.314823599918569             0.305273300726969             -0.3280043256401655           -109943.6595920199            
1.78                          -3046.879353499415            0.0003303084426465242         0.0006484523544922842         0.1962305158540083            0.1769478009039525            3.197827543437119             4.501963151035978             -0.2357138135455417           -0.4627468076634615           -102762.7798212917            
1.8                           -2889.13240106136             0.0003044371887463608         0.00113394985849504           -0.1141044688531877           0.127770131374217             3.288904462623958             4.645185465784321             -0.1693488519475188           -0.6307807120823217           -95791.05501297746            
1.82                          -2737.21439378978             0.0008264400980412001         0.000833951307787214          0.0008340731496013173         0.2230504500007985            3.383115217090138             4.781306141310612             -0.3526772663851307           -0.3558826201998011           -89074.33003355311            
1.84                          -2591.70436080165             0.0005201680939170655         0.001291907221526733          -0.1392969620464275           -0.1346735082146749           3.480257238832974             4.941301212531822             -0.1675644296944703           -0.4161687333867778           -82657.79173249191            
1.86                          -2452.874164943395            0.001191734646372211          0.001044605326031142          0.2070511241544972            0.00171138528770969           3.580222450901885             5.069767071683683             -0.2850360077151998           -0.249845997745461            -76569.94027097056            
1.88                          -2320.862438010737            0.001712101267477031          0.0006683335339404441         0.0215341528460045            -0.1824945508019501           3.682909510873911             5.215633279553573             -0.2989222982595409           -0.1166869038440606           -70829.74701075134            
1.9                           -2195.823405680933            0.001655980245016278          0.0006053084237979285         -0.05138850977740091          -0.1451408973912199           3.788110199777869             5.315286634385196             -0.2074850400160878           -0.07584175168038709          -65452.94883772366            
1.92                          -2077.743112473992            0.001709025790315436          0.001203881611549772          0.1823068248272594            0.4033102448320371            3.895654268928753             5.429424819605515             -0.1510498797183655           -0.1064034104404734           -60444.01698900766            
1.94                          -1966.488999444245            0.001744340987235622          0.001396088669688709          0.05871477129478384           -0.2487137625289501           4.005398713557165             5.559983537491191             -0.1068794807764924           -0.08554132089386968          -55798.83936170767            
1.96                          -1861.903939672148            0.001136414180055805          0.002139730353553347          -0.2467586189144949           -0.1701183739416584           4.117155973224699             5.641782603946974             -0.04743994673088833          -0.08932367773589434          -51509.15119254657            
1.98                          -1763.517091741256            0.00120465142932488           0.002239584567081468          0.1832806134310213            -0.02647828844265003          4.230830483659049             5.713566511452238             -0.04267814368276349          -0.07954314572966864          -47521.32538077312            
2                             -1671.531200028561            0.001625693139048403          0.002029746344118181          -0.2643499902318461           -0.8280180995478463           4.346196279925526             5.807138055446163             -0.03671979159059742          -0.04876042300509039          -43907.34820453136            
2.02                          -1585.336956961356            0.00187050369005174           0.002076112458361781          0.3078632215865               0.3141651844260755            4.463162773998633             5.861043463062687             -0.02727703702999375          -0.03281894134791963          -40592.17238047005            
2.04                          -1504.301102750529            0.00169870840654098           0.00209534259338507           0.3233276552580077            -0.2092884703297663           4.581583721035623             5.954543332792146             -0.03503439182518754          -0.05270339080509703          -37491.66537407894            
2.06                          -1428.907795340086            0.002019630804954965          0.002590907284327246          0.149362643311132             -0.07217838335653322          4.701271620878795             6.016970242906662             -0.02810999501559424          -0.0435001820729376           -34736.31924387073            
2.08                          -1358.295080628777            0.001779929211178915          0.002971675651686074          -0.04615596827050539          -0.235416689544949            4.822210156751161             6.092831083495584             -0.01783747440442503          -0.03182470910378881          -32211.65251450378            
2.1                           -1292.082024109279            0.001991116949250141          0.003316155379497059          -0.01917698354287973          -0.3213268839916747           4.94424005159823              6.150634529439605             -0.0254102299003042           -0.03695878719949098          -29879.49581834783            
2.12                          -1229.96067609034             0.001716332999256174          0.002984565103411658          0.3361580919811287            -0.1000903283617877           5.06728769455822              6.185509432292897             -0.03044533441182393          -0.056074831641524            -27723.91541464708            
2.14                          -1172.078466884097            0.00143238739073391           0.002766643941465784          0.06646728435738515           -0.03483117150111548          5.191266107447802             6.217105765647893             -0.01852993473673701          -0.03504138301958522          -25805.39962256069            
2.16                          -1117.799641231584            0.001139682251881098          0.003244799121730558          -0.1278654431850949           0.132479488923982             5.316108538074841             6.283789122148004             -0.01300293249247091          -0.02621895456952596          -24043.48065443408            
2.18                          -1066.879771793178            0.001309211179940167          0.002967257927766549          0.3109976203218486            -0.4490254073419991           5.441693279945487             6.294436698328597             -0.01131920132396096          -0.01911023281782161          -22418.4295936416             
2.2                           -1018.882841834508            0.001315594915114009          0.002356383765200879          0.3246963737542444            0.2743829334409851            5.567983609094949             6.326616323427348             0.1368960826673134            0.5065246510355967            -20893.1631947466             
2.22                          -974.0819697965984            0.001465814374641336          0.003487620191134125          -0.3487015680159796           -0.2396573426046105           5.694932775871224             6.364783628559391             -0.07104940561564196          0.05608123106570483           -19521.06257424255            
2.24                          -932.04259425382              0.001150182457692495          0.003832961685698633          -0.05188433523019012          -0.3125878431646132           5.822505639171361             6.388108612310061             -0.01621704929654574          -0.01938462024771943          -18265.83786820755            
2.26                          -892.567147272651             0.001717929271945122          0.003900635353196307          0.1541261823436053            -0.2156292234399369           5.950595053783364             6.423636567689631             0.2466284849287911            0.2008807411651748            -17096.65771109749            
2.28                          -855.4395877127744            0.001718250244710569          0.004618794480459182          -0.09389962022028744          -0.315504000795052            6.079218585693463             6.418832474307314             0.2513984774476413            0.2271340896573457            -15995.27067655252            
2.3                           -820.4060282553568            0.002021903062014713          0.004425913996309006          -0.3444802860298187           0.3519994969416291            6.208308984596296             6.436264906459284             0.3797629540271657            0.765974175446643             -14958.66411848426            
2.32                          -787.5733695199776            0.002388317798874553          0.004595614413549711          0.1146020161293111            0.09960722589451493           6.33786665225458              6.496964035196574             0.02310270555816363           0.04895944285168394           -13994.0851981008             
2.34                          -756.8387502506258            0.002406548702874696          0.005290565846304918          0.146342335985752             0.01976732404818945           6.467839205606825             6.525360230961793             0.0444127871602008            0.1123620676090522            -13084.69763647515            
2.36                          -728.2881213336074            0.002690275305422837          0.006018473649783145          -0.006711863287371312         -0.2628444180522761           6.598208610807323             6.522841552040057             0.1069936093678912            0.2692783197758108            -12181.45045228009            
2.38                          -701.7756561783118            0.002877397892086396          0.005793682676294895          -0.1997580947913466           -0.5207329013908655           6.729032739748969             6.579213729917522             0.2136368614910673            0.4383866269417857            -11273.84176318963            
2.4                           -677.0082354166427            0.002623218638343784          0.005568645246993595          0.218186951709028             -0.1845167416323729           6.860210060754424             6.553530296821278             0.2724559212648098            0.5832985090054659            -10388.16334850461            
2.42                          -654.0752040742559            0.002720792030717411          0.006009717534964197          -0.2797138597241732           0.3186080253225527            6.991855982657893             6.590438588873221             0.7960618530040038            1.326027535727553             -9474.910980015145            
2.44                          -633.2383679979733            0.003064882824850254          0.006124843573241878          0.1591063771096926            0.3340390594488507            7.123880357976128             6.611566337668113             0.5262707268089393            1.06939640169656              -8525.531036360901            
2.46                          -614.5586651899923            0.003254954506626899          0.005796779713442704          0.5076056797013082            0.2707468485478939            7.256362745991011             6.650055993339717             0.7224619220680787            1.275605131057836             -7510.295542637139            
2.48                          -598.3698285124049            0.003490372730567773          0.006293438231290666          -0.03386876121799133          0.02330899927412797           7.38933543002149              6.665326257965872             0.9880119474645384            1.769916411966008             -6425.537001088219            
2.5                           -585.0258591836899            0.003472318649693905          0.006414698024672474          -0.1988701257772661           0.02282730108024776           7.52280675676701              6.705124619164824             1.2488577053375               2.33058667946456              -5201.972054613475            
2.52                          -574.3975561963337            0.003437508804515827          0.006484842609282998          -0.04777283983900716          0.1000105731575822            7.656805563194548             6.717032093371211             1.513161800229313             2.88758693560578              -3863.327399772223            
2.54                          -567.3941487443741            0.003499233897237683          0.00749349937901785           -0.2068387498559637           0.1030379634009033            7.791504013939869             6.750414951235438             2.282184002870295             4.474992624472178             -2324.823907021619            
2.56                          -563.9521936198486            0.004279674169968134          0.009129960753425264          -0.2261600268186146           -0.1693412876164308           7.92692385513507              6.803864259531077             2.792890449606157             5.963290445236884             -629.5743170284876            
2.58                          -564.6452433297876            0.004826560096235276          0.0102987216838327            -0.02770449889836884          0.1787449351613934            8.063191184203825             6.844085243376193             3.657542565956046             7.822358307379114             1266.309394831955             
2.6                           -570.158405957609             0.00467295629618997           0.01169151897973837           0.148835593975483             0.07330711629044855           8.200336567517011             6.886966536208082             4.053770664190337             10.17315736008431             3362.666766788778             
2.62                          -580.9271323189938            0.005430971907789631          0.01335684214504934           -0.2528513086091307           0.2033206004930453            8.338488927062047             6.938609152394569             5.602362249213479             13.68845193489207             5676.098582378799             
2.64                          -597.6510909076352            0.005894969984542405          0.01507313622624975           -0.5690735560484104           -0.09235476676180876          8.477748961380639             6.988488026350436             6.295111736346209             16.15432908999479             8178.023595706909             
2.66                          -621.0075655006749            0.007036444232849825          0.01821475541801145           -0.1576084762707709           -0.3624075990751529           8.618174734558339             7.053442288375642             8.134748865167076             21.30568404515054             10831.96489007395             
2.68                          -651.3896125861572            0.008767257969921163          0.02262168400814855           0.0861938999578792            -0.03552574709883791          8.759842913601483             7.092321459204751             10.83113168738513             28.42865615454105             13598.56665571725             
2.7                           -689.0735885348701            0.01058953866230253           0.02814364097370026           0.06841804567817475           0.3930482728770728            8.902782368033263             7.169864121453352             13.28250859363192             35.95907735405623             16404.26350936935             
