#00)theta                     01)e_pot                      02)forces[0]                  03)forces[1]                  04)torque                     
-23.05999999999876            -1564.319337764285            3.481659405224491e-13         2.735589532676386e-12         29983.95887299105             
-23.04999999999876            -1569.560132529815            2.984279490192421e-13         3.19033688356285e-12          30070.2433667847              
-23.03999999999876            -1574.815523809743            -2.131628207280301e-13        3.431921413721284e-12         30151.2161186115              
-23.02999999999875            -1580.08458116967             -7.105427357601002e-14        3.726796649061725e-12         30226.83883097689             
-23.01999999999875            -1585.366367602004            -2.700062395888381e-13        3.533173753567098e-12         30297.07447976897             
-23.00999999999875            -1590.659939749063            -9.237055564881302e-14        3.279154725532862e-12         30361.88732402851             
-22.99999999999875            -1596.111592332629            4.902744876744691e-13         3.764100142689131e-12         30438.84228059489             
-22.98999999999875            -1601.42898279215             2.700062395888381e-13         4.341416115494212e-12         30493.04724017236             
-22.97999999999875            -1606.755352880767            -1.378452907374594e-12        3.522515612530697e-12         30541.73606957237             
-22.96999999999874            -1612.08973717799             -8.739675649849232e-13        3.273825655014662e-12         30584.87834604726             
-22.95999999999874            -1617.431165069386            -1.4175327578414e-12          3.501199330457894e-12         30622.44497543808             
-22.94999999999874            -1622.778660979153            6.750155989720952e-14         4.032330025438569e-12         30654.40820006961             
-22.93999999999874            -1628.13124460404             9.805489753489383e-13         4.002131959168764e-12         30680.74160632381             
-22.92999999999874            -1633.487931148576            -1.190159082398168e-12        4.479971948967432e-12         30701.42013189089             
-22.91999999999874            -1638.847731561516            -1.850963826655061e-12        5.130118552187923e-12         30716.42007269535             
-22.90999999999874            -1644.209652773488            -1.083577672034153e-12        4.106937012693379e-12         30725.71908949538             
-22.89999999999873            -1649.572697935747            -8.526512829121202e-13        4.460432023734029e-12         30729.29621415394             
-22.88999999999873            -1654.935866660004            7.425171588693047e-13         4.460432023734029e-12         30727.1318555793              
-22.87999999999873            -1660.298155259262            -1.193711796076968e-12        4.801492536898877e-12         30719.20780533342             
-22.86999999999873            -1665.658556989595            -1.623590151211829e-12        4.868994096796087e-12         30705.50724290644             
-22.85999999999873            -1671.016062292825            -2.096101070492296e-12        8.01669841621333e-12          30686.01474065495             
-22.84999999999873            -1676.369659040033            -1.4210854715202e-14          5.133671265866724e-12         30660.71626840284             
-22.83999999999872            -1681.718332775832            -1.538325022920617e-12        6.087574888624658e-12         30629.59919770268             
-22.82999999999872            -1687.06106696337             -1.215028078149771e-12        4.993339075554104e-12         30592.65230575561             
-22.81999999999872            -1692.396843229975            -1.005417971100542e-12        5.089262344881718e-12         30549.86577898857             
-22.80999999999872            -1697.942294436734            -1.008970684779342e-12        4.858335955759685e-12         30526.39758379123             
-22.79999999999872            -1703.265527240337            1.56319401867222e-13          5.700329097635404e-12         30472.38201366354             
-22.78999999999872            -1708.578821890989            -7.496225862269057e-13        7.130296353352605e-12         30412.5139500845              
-22.77999999999872            -1713.881156563775            6.110667527536862e-13         5.444533712761768e-12         30346.7893659747              
-22.76999999999871            -1719.171508855104            -5.719869022868806e-13        6.131983809609665e-12         30275.20565762027             
-22.75999999999871            -1724.448856031273            -1.06581410364015e-13         5.947242698312039e-12         30197.76164616778             
-22.74999999999871            -1729.712175277264            -2.984279490192421e-13        5.925926416239236e-12         30114.45757876514             
-22.73999999999871            -1734.960443945689            -1.911359959194669e-12        6.092903959142859e-12         30025.29512934694             
-22.72999999999871            -1740.192639805864            -4.085620730620576e-13        6.343370273498294e-12         29930.27739906164             
-22.71999999999871            -1745.407741292919            -8.881784197001252e-14        6.497913318526116e-12         29829.40891634095             
-22.7099999999987             -1750.60472775687             -1.254107928616577e-12        6.224354365258478e-12         29722.69563660896             
-22.6999999999987             -1755.782579711642            -1.055155962603749e-12        6.089351245464059e-12         29610.14494162967             
-22.6899999999987             -1760.940279083916            -1.129762949858559e-12        6.346922987177095e-12         29491.7656384927              
-22.6799999999987             -1766.323477848455            -8.881784197001252e-14        6.861178292183467e-12         29399.79080223565             
-22.6699999999987             -1771.443505228439            -1.282529638046981e-12        6.505906924303417e-12         29270.43620382949             
-22.6599999999987             -1776.540451112631            -2.209787908213912e-12        7.735145857168391e-12         29135.29866028145             
-22.64999999999869            -1781.613307440974            -1.854516540333861e-12        7.23332505003782e-12          28994.39278051759             
-22.63999999999869            -1786.661068826642            4.760636329592671e-13         7.076117469750898e-12         28847.73458815662             
-22.62999999999869            -1791.682732802689            -2.085442929455894e-12        7.259970402628824e-12         28695.34151825784             
-22.61999999999869            -1796.677300068062            -1.392663762089796e-12        7.16315895488151e-12          28537.23241369993             
-22.60999999999869            -1801.643774732981            -2.593480985524366e-13        7.269740365245525e-12         28373.4275211885              
-22.59999999999869            -1806.581164563582            1.77635683940025e-14          8.054890088260436e-12         28203.94848689248             
-22.58999999999869            -1811.488481225748            -1.158184659288963e-12        7.555733816388965e-12         28028.81835170957             
-22.57999999999868            -1816.364740528101            2.291500322826323e-13         7.866596263284009e-12         27848.06154615862             
-22.56999999999868            -1821.208962664067            -3.346656285430072e-12        7.792877454448899e-12         27661.70388490019             
-22.55999999999868            -1826.020172452949            -4.103384299014579e-13        7.761791209759394e-12         27469.77256088446             
-22.54999999999868            -1830.797399579938            -3.591793529267306e-12        8.645528737361019e-12         27272.29613912671             
-22.53999999999868            -1835.539678835023            6.696865284538944e-13         7.791989276029199e-12         27069.30455010975             
-22.52999999999868            -1840.246050350702            -6.661338147750939e-13        7.617018127348274e-12         26860.82908281405             
-22.51999999999867            -1844.915559838448            -1.993072373807081e-12        8.022915665151231e-12         26646.90237737606             
-22.50999999999867            -1849.547258823869            -1.902478174997668e-12        8.5096374391469e-12           26427.55841737338             
-22.49999999999867            -1854.140204880476            6.306066779870889e-13         8.29736279683857e-12          26202.83252173978             
-22.48999999999867            -1858.693461862019            -1.241673430740775e-12        8.334666290465975e-12         25972.76133630856             
-22.47999999999867            -1863.2061001333              -1.080024958355352e-12        8.381739746710082e-12         25737.38282498586             
-22.46999999999867            -1867.677196799437            -1.870503751888464e-12        8.801848139228241e-12         25496.7362605544              
-22.45999999999867            -1872.105835933469            -6.146194664324867e-13        9.188205751797796e-12         25250.86221510885             
-22.44999999999866            -1876.491108802262            -2.181366198783508e-12        9.074518914076179e-12         24999.8025501242              
-22.43999999999866            -1881.019082761361            -4.618527782440651e-13        8.814282637104043e-12         24780.02764364474             
-22.42999999999866            -1885.321386280473            -4.884981308350689e-13        8.839151632855646e-12         24519.89892704666             
-22.41999999999866            -1889.577850214176            -1.77635683940025e-12         8.901324122234655e-12         24254.75255447013             
-22.40999999999866            -1893.787602971954            -1.886490963443066e-12        8.944844864799961e-12         23984.63635643831             
-22.39999999999866            -1897.949781420994            -2.110311925207498e-12        9.379164112033322e-12         23709.5994185722              
-22.38999999999865            -1902.06353110421             -4.867217739956686e-13        9.64561763794336e-12          23429.69206984006             
-22.37999999999865            -1906.128006456206            -6.377121053446899e-13        9.239276010930553e-12         23144.96587045317             
-22.36999999999865            -1910.142371017084            6.927791673660977e-13         9.447997939560082e-12         22855.47359940965             
-22.35999999999865            -1914.105797644049            -8.402167850363185e-13        9.400036304896275e-12         22561.26924168969             
-22.34999999999865            -1918.01746872075             1.27897692436818e-13          9.965361869035405e-12         22262.40797510334             
-22.33999999999865            -1921.876576364296            -1.374900193695794e-12        9.918288412791298e-12         21958.9461567938              
-22.32999999999864            -1925.682322629883            4.138911435802584e-13         1.016875472714673e-11         21650.94130939904             
-22.31999999999864            -1929.433919712985            -1.698197138466639e-12        9.545253476517246e-12         21338.45210687425             
-22.30999999999864            -1933.130590149031            -2.209787908213912e-12        9.547918011776346e-12         21021.53835997787             
-22.29999999999864            -1936.771567010521            -2.76578759894619e-12         1.116262637879117e-11         20700.2610014251              
-22.28999999999864            -1940.356094101532            -1.389111048410996e-12        1.112665515279332e-11         20374.68207071063             
-22.27999999999864            -1943.883426149531            -1.527666881884215e-12        9.838352355018287e-12         20044.86469860575             
-22.26999999999864            -1947.352828994469            -2.932765141849814e-12        1.126432280784684e-11         19710.87309133163             
-22.25999999999863            -1950.763579775075            -1.007194327939942e-12        1.217870249092812e-11         19372.77251441353             
-22.24999999999863            -1954.114967112307            -3.928413150333654e-12        1.065147969825375e-11         19030.62927621967             
-22.23999999999863            -1957.406291289906            3.437250484239485e-13         1.054933917998824e-11         18684.51071118756             
-22.22999999999863            -1960.63686443199             -1.884714606603666e-12        1.069055954872056e-11         18334.48516274396             
-22.21999999999863            -1963.806010677643            1.20792265079217e-13          1.045830089196897e-11         17980.6219659206              
-22.20999999999863            -1966.913066352447            -3.961275751862559e-13        1.043654052068632e-11         17622.99142967154             
-22.19999999999862            -1969.957380136894            -2.366995488500834e-12        1.111732927938647e-11         17261.66481889553             
-22.18999999999862            -1972.938313231648            -1.440625396753603e-12        1.095568080700104e-11         16896.71433616938             
-22.17999999999862            -1975.855239519574            -2.672528864877677e-12        1.172484331846135e-11         16528.21310319599             
-22.16999999999862            -1978.707545724529            -3.321787289678468e-13        1.083311218508243e-11         16156.23514197272             
-22.15999999999862            -1981.49463156682             -1.460165321987006e-12        1.062661070250215e-11         15780.85535568457             
-22.14999999999862            -1984.215909915319            -1.687538997430238e-12        1.069366817318951e-11         15402.14950932867             
-22.13999999999862            -1986.870806936163            -9.396927680427325e-13        1.150812778405452e-11         15020.19421007371             
-22.12999999999861            -1989.458762238015            -5.258016244624741e-13        1.142064220971406e-11         14635.06688736134             
-22.11999999999861            -1991.979229013813            -7.265299473147024e-13        1.289546247562612e-11         14246.84577275476             
-22.10999999999861            -1994.431674178997            -1.925570813909872e-12        1.106004177131581e-11         13855.60987953959             
-22.09999999999861            -1996.815578506148            -3.586464458749106e-12        1.320454856568176e-11         13461.43898208465             
-22.08999999999861            -1999.130436756               -1.825206652483757e-12        1.13669074153222e-11          13064.41359496645             
-22.07999999999861            -2001.375757804792            9.947598300641403e-14         1.230993085243881e-11         12664.61495186589             
-22.0699999999986             -2003.551064767921            -5.471179065352771e-13        1.120725734438111e-11         12262.12498424218             
-22.0599999999986             -2005.655895119851            -7.025491299827991e-13        1.120858961201066e-11         11857.02629978996             
-22.0499999999986             -2007.689800810236            -1.569411267610121e-12        1.176814201642173e-11         11449.40216068814             
-22.0399999999986             -2009.652348376246            -1.384670156312495e-12        1.120836756740573e-11         11039.33646164533             
-22.0299999999986             -2011.543119051026            -7.815970093361102e-13        1.18476339849849e-11          10626.91370774939             
-22.0199999999986             -2013.361708868285            -1.817213046706456e-12        1.189159881676005e-11         10212.21899212805             
-22.00999999999859            -2015.107728762963            -9.36140054363932e-13         1.20641274747868e-11          9795.337973427633             
-21.99999999999859            -2016.780804667956            -1.49213974509621e-13         1.220445966509942e-11         9376.356853117126             
-21.98999999999859            -2018.380577606864            -8.668621376273222e-13        1.180477937623436e-11         8955.362352624392             
-21.97999999999859            -2019.906703782734            -2.27284857601262e-12         1.186584164258875e-11         8532.441690312548             
-21.96999999999859            -2021.358854662767            -2.308819802010476e-12        1.173705577173223e-11         8107.682558303463             
-21.95999999999859            -2022.73671705898             1.865174681370263e-13         1.208522171225468e-11         7681.173099156038             
-21.94999999999859            -2024.039993204765            -1.990407838547981e-12        1.242561609160475e-11         7253.00188240776              
-21.93999999999858            -2025.268400827367            7.047695760320494e-13         1.185718190299667e-11         6823.25788098524              
-21.92999999999858            -2026.421673216212            -2.336353333021179e-12        1.16773257730074e-11          6392.030447493544             
-21.91999999999858            -2027.4995592871              -5.027089855502709e-13        1.154565332228685e-11         5959.409290391891             
-21.90999999999858            -2028.501823642225            -5.88418203051333e-13         1.234989888132532e-11         5525.484450062253             
-21.89999999999858            -2029.428246626011            -1.452171716209705e-12        1.215338940596666e-11         5090.346274781064             
-21.88999999999858            -2030.278624376746            1.616484723854228e-13         1.162003826493674e-11         4654.085396600008             
-21.87999999999857            -2031.052768874               -2.731592729787735e-12        1.246358571904693e-11         4216.792707145315             
-21.86999999999857            -2031.750507981816            -4.942712905631197e-13        1.168043439747635e-11         3778.559333344629             
-21.85999999999857            -2032.371685487642            -2.299493928603624e-12        1.174360608757752e-11         3339.476613087012             
-21.84999999999857            -2032.916161137038            -1.27675647831893e-12         1.17252874076712e-11          2899.636070826711             
-21.83999999999857            -2033.383810664096            4.338751580235112e-13         1.17359455487076e-11          2459.129393139278             
-21.82999999999857            -2033.774525817603            3.232969447708456e-13         1.1825096457585e-11           2018.048404235918             
-21.81999999999856            -2034.088214382921            -6.994405055138486e-13        1.262878690511116e-11         1576.485041447971             
-21.80999999999856            -2034.324800199589            -1.008082506359642e-12        1.271793781398856e-11         1134.531330686648             
-21.79999999999856            -2034.484223174645            -9.339196083146817e-13        1.231859059203089e-11         692.2793618893888             
-21.78999999999856            -2034.566439291653            -2.403854892918389e-12        1.229383261858175e-11         249.8212644593867             
-21.77999999999856            -2034.57142061545             -5.000444502911705e-13        1.228428470056997e-11         -192.7508172925255            
-21.76999999999856            -2034.499155292606            -1.168842800325365e-12        1.160138651812304e-11         -635.344748694351             
-21.75999999999856            -2034.349647547594            -2.759570350008289e-12        1.149880191064767e-11         -1077.868429240295            
-21.74999999999855            -2034.122917674703            -3.065103726385132e-12        1.265720861454156e-11         -1520.229817090038            
-21.73999999999855            -2033.819002025646            -9.50350909079134e-14         1.127276050283399e-11         -1962.336953531537            
-21.72999999999855            -2033.437952992936            -1.728395204736444e-12        1.242550506930229e-11         -2404.097987397481            
-21.71999999999855            -2032.979838988978            -1.549871342376719e-13        1.138322769378419e-11         -2845.421199429564            
-21.70999999999855            -2032.444744420928            3.33066907387547e-14          1.225419765660263e-11         -3286.215026579203            
-21.69999999999855            -2031.832769661317            1.034727858950646e-13         1.231192925388314e-11         -3726.388086237816            
-21.68999999999854            -2031.144031014443            -1.140421090894961e-12        1.223154910690027e-11         -4165.849200388187            
-21.67999999999854            -2030.37866067857             -5.122124946410622e-12        1.221034384712993e-11         -4604.507419667431            
-21.66999999999854            -2029.536806703918            -1.70530256582424e-12         1.260447302087186e-11         -5042.272047334906            
-21.65999999999854            -2028.618632946497            -3.352429445158123e-12        1.247291159245378e-11         -5479.052663133962            
-21.64999999999854            -2027.62431901777             1.580957587066223e-13         1.172340002852934e-11         -5914.759147042871            
-21.63999999999854            -2026.554060230192            -1.750821709833872e-12        1.218736223052019e-11         -6349.301702903077            
-21.62999999999854            -2025.408067538634            2.309263891220326e-14         1.216560185923754e-11         -6782.590881919299            
-21.61999999999853            -2024.186567477713            -1.088018564132653e-14        1.248562364608574e-11         -7214.53760602142             
-21.60999999999853            -2022.889802095057            -2.643441021632498e-12        1.338545940754443e-11         -7645.053191082062            
-21.59999999999853            -2021.518028880543            -1.187938636348917e-13        1.213917855125146e-11         -8074.049369979295            
-21.58999999999853            -2020.071520691509            4.047873147783321e-13         1.104499824933214e-11         -8501.438315499036            
-21.57999999999853            -2018.550565673984            -1.750377620624022e-12        1.215627598583069e-11         -8927.132663068245            
-21.56999999999853            -2016.955467179985            -1.545430450278218e-13        1.127464788197585e-11         -9351.045533310213            
-21.55999999999852            -2015.286543680865            4.436451206402126e-13         1.094330182027647e-11         -9773.090554416405            
-21.54999999999852            -2013.544128676799            -1.506350599811412e-12        1.195743504212032e-11         -10193.18188432578            
-21.53999999999852            -2011.728570602393            -1.824540518668982e-12        1.208522171225468e-11         -10611.23423270375            
-21.52999999999852            -2009.840232728495            -3.211431121030728e-12        1.203875887867412e-11         -11027.16288271515            
-21.51999999999852            -2007.879493060216            -1.539435245945242e-12        1.173944275123517e-11         -11440.88371258226            
-21.50999999999852            -2005.846744231201            -4.18776124888609e-12         1.166838847765916e-11         -11852.31321692213            
-21.49999999999851            -2003.742393394208            -2.949418487219191e-12        1.109445868507919e-11         -12261.36852785473            
-21.48999999999851            -2001.566862108016            -1.796007786936116e-12        1.187727693974239e-11         -12667.96743587589            
-21.47999999999851            -1999.320586220715            -1.09667830372473e-12         1.067862465120584e-11         -13072.02841048876            
-21.46999999999851            -1997.00401574941             1.406541549897611e-12         1.066213783929015e-11         -13473.47062058584            
-21.45999999999851            -1994.617614756397            -2.182587444110595e-12        1.223304790798352e-11         -13872.21395457571            
-21.44999999999851            -1992.161861221848            -3.379740931563902e-12        1.166922114492763e-11         -14268.17904024876            
-21.43999999999851            -1989.637246913046            -6.320499679191016e-13        1.147687500591132e-11         -14661.28726437442            
-21.4299999999985             -1987.044277250233            -2.725597525454759e-13        1.057809395632603e-11         -15051.46079202403            
-21.4199999999985             -1984.383471169101            -1.418198891656175e-12        1.127470339312708e-11         -15438.62258561454            
-21.4099999999985             -1981.655360979988            -1.596056620201125e-12        1.135413985053901e-11         -15822.69642366585            
-21.3999999999985             -1978.860492223828            -5.062616992290714e-13        1.131911231411209e-11         -16203.60691926688            
-21.3899999999985             -1975.9994235249              -3.932298930919842e-12        1.232688950913996e-11         -16581.27953824419            
-21.3799999999985             -1973.07272644043             -1.796118809238578e-12        1.114267011992354e-11         -16955.64061702904            
-21.36999999999849            -1970.080985307116            -2.295941214924824e-12        1.02292618819888e-11          -17326.61738021578            
-21.35999999999849            -1967.024797084586            4.879430193227563e-13         1.037850361207404e-11         -17694.1379578097             
-21.34999999999849            -1963.904771195912            -1.466271548622444e-12        1.109423664047426e-11         -18058.13140215397            
-21.33999999999849            -1960.721529365167            -4.032219003136106e-12        1.091549073350961e-11         -18418.5277045384             
-21.32999999999849            -1957.475705452121            4.918287999089443e-14         1.09577347195966e-11          -18775.25781147857            
-21.31999999999849            -1954.167945284133            -1.676769834091374e-12        1.068697907946614e-11         -19128.25364066508            
-21.30999999999849            -1950.798906485273            -1.348809952617103e-12        9.96711047029919e-12          -19477.44809657808            
-21.29999999999848            -1947.369258302767            -1.232569601938849e-12        9.641204501420475e-12         -19822.77508576056            
-21.28999999999848            -1943.879681430786            8.610889778992714e-13         1.058642062901072e-11         -20164.16953175148            
-21.27999999999848            -1940.330867831676            6.825651155395462e-13         9.799161482249019e-12         -20501.56738966886            
-21.26999999999848            -1936.723520554663            -1.702304963657753e-12        1.05609965217468e-11          -20834.90566044569            
-21.25999999999848            -1933.058353552107            -1.796396364994735e-12        1.038327757107993e-11         -21164.12240470983            
-21.24999999999848            -1929.336091493367            -2.665090370612688e-12        9.432260528186021e-12         -21489.15675630881            
-21.23999999999847            -1925.557469576332            -3.394506897791416e-12        1.048730546848731e-11         -21809.94893547437            
-21.22999999999847            -1921.723233336691            -2.618572025880894e-12        9.094947017729282e-12         -22126.44026162431            
-21.21999999999847            -1917.834138454999            -2.718936187307008e-13        1.036867813830611e-11         -22438.57316580028            
-21.20999999999847            -1913.890950561601            -5.21471754666436e-13         1.021005502366279e-11         -22746.29120273715            
-21.19999999999847            -1909.894445039483            5.034861416675085e-14         9.909489895321144e-12         -23049.53906256386            
-21.18999999999847            -1905.845406825118            -2.46702658301956e-12         8.82274808766681e-12          -23348.26258213164            
-21.17999999999846            -1901.744630207361            -1.471267552233257e-12        8.771025572507085e-12         -23642.40875596952            
-21.16999999999846            -1897.592918624469            -1.177391517614979e-13        9.601389128199855e-12         -23931.92574686452            
-21.15999999999846            -1893.391084459307            -3.557154570899002e-12        1.075499411751224e-11         -24216.76289606475            
-21.14999999999846            -1888.96745011445             -1.701472513229718e-12        9.391974773852868e-12         -24460.82121477342            
-21.13999999999846            -1884.67402909605             -3.474127886413103e-12        1.066282863870435e-11         -24737.35307946138            
-21.12999999999846            -1880.332767778874            -1.691539486606275e-12        9.3860990485993e-12           -25009.02308646761            
-21.11999999999846            -1875.944518646317            -3.041764323058471e-12        9.217182030639426e-12         -25275.78641016074            
-21.10999999999845            -1871.5101419008              -5.124210517709615e-13        9.000673741477866e-12         -25537.59942409111            
-21.09999999999845            -1867.030505253736            -1.902396859834732e-12        1.022860984280227e-11         -25794.4197093555             
-21.08999999999845            -1862.506483714075            -1.603246181647311e-12        9.435471392919836e-12         -26046.20606257581            
-21.07999999999845            -1857.938959375477            -2.367257431745706e-12        8.96830651192157e-12          -26292.91850349275            
-21.06999999999845            -1853.328821202217            -6.547856874761226e-13        7.846837600262307e-12         -26534.51828217233            
-21.05999999999845            -1848.676964813837            -7.423068236478425e-13        7.657891465048805e-12         -26770.96788582829            
-21.04999999999844            -1843.984292268666            -1.899390150369995e-12        8.931367093383685e-12         -27002.23104525817            
-21.03999999999844            -1839.251711846241            8.17742141362432e-13          7.893776723857243e-12         -27228.2727408947             
-21.02999999999844            -1834.480137828694            -2.269814761493572e-12        8.284225464904454e-12         -27449.05920847422            
-21.01999999999844            -1829.670490281204            -1.62877458916022e-12         8.487112759542753e-12         -27664.55794432042            
-21.00999999999844            -1824.82369483154             -2.661560642019944e-12        9.945116453448366e-12         -27874.73771024731            
-20.99999999999844            -1819.940682448806            -1.839035868034244e-12        8.253736344561446e-12         -28079.56853808031            
-20.98999999999844            -1815.022389221394            -6.873321356515305e-14        8.234933568385117e-12         -28279.02173379864            
-20.97999999999843            -1810.069756134292            -1.619025226384796e-12        7.757451148462935e-12         -28473.06988129867            
-20.96999999999843            -1805.083728845725            -1.028110756251532e-12        8.240570552320303e-12         -28661.68684578243            
-20.95999999999843            -1800.065257463262            -1.800367580712114e-12        8.701668400591667e-12         -28844.84777677046            
-20.94999999999843            -1795.015296319432            -2.325960170995733e-12        8.539871175668179e-12         -29022.52911074262            
-20.93999999999843            -1789.934803746898            9.506236943457314e-13         7.469155610846656e-12         -29194.70857340843            
-20.92999999999843            -1784.824741853265            -2.298446155624134e-12        7.418465147734921e-12         -29361.36518161031            
-20.91999999999842            -1779.68607629561             -2.879916357473311e-12        7.731438536259794e-12         -29522.47924485955            
-20.90999999999842            -1774.285694229343            4.264557457167584e-14         7.431945900707171e-12         -29647.14202828882            
-20.89999999999842            -1769.098066662674            -1.497224219604298e-12        7.417173646107056e-12         -29797.75801915847            
-20.88999999999842            -1763.884640609405            -1.816109328894866e-12        7.329649040488384e-12         -29942.76841168753            
-20.87999999999842            -1758.646395700617            7.183142969324763e-13         6.91158989849644e-12          -30082.15887277942            
-20.86999999999842            -1753.384313956146            9.806673702261737e-13         7.960898867204191e-12         -30215.91636241967            
-20.85999999999841            -1748.099379558931            -1.382080214162862e-12        6.800417434033035e-12         -30344.02913307909            
-20.84999999999841            -1742.792578629524            -6.981082378842984e-13        6.58428487513435e-12          -30466.48672877239            
-20.83999999999841            -1737.46489900077             -8.473382585860723e-13        6.565581845557888e-12         -30583.27998377635            
-20.82999999999841            -1732.117329992752            -1.299549443750658e-12        6.194460309277838e-12         -30694.40102101024            
-20.81999999999841            -1726.750862188044            -1.425378912123243e-12        6.443655071325383e-12         -30799.84325008242            
-20.80999999999841            -1721.366487207352            -5.157809943034941e-13        6.092490661274708e-12         -30899.60136500706            
-20.79999999999841            -1715.965197485537            -8.931076364571133e-13        6.699473441285075e-12         -30993.67134159501            
-20.7899999999984             -1710.355637099973            -1.106150761265301e-12        5.669150478920804e-12         -31057.86200103409            
-20.7799999999984             -1704.927676076177            2.475164170845368e-13         5.528651321473621e-12         -31141.03927559296            
-20.7699999999984             -1699.485695460218            -1.96783561667857e-12         6.799971393259274e-12         -31218.51479225503            
-20.7599999999984             -1694.030690307995            -1.260984372475349e-12        6.283040060450773e-12         -31290.28977672969            
-20.7499999999984             -1688.56365535132             1.219584329359424e-12         5.684505166927978e-12         -31356.36671645813            
-20.7399999999984             -1683.085584778074            -2.128026053982435e-12        7.874559511400481e-12         -31416.74935615793            
-20.72999999999839            -1677.597472013185            -9.528246247558769e-13        5.172672620096241e-12         -31471.44269306975            
-20.71999999999839            -1672.100309500464            -1.423765619290585e-13        5.281116689792587e-12         -31520.45297191145            
-20.70999999999839            -1666.595088485334            -2.987213774952036e-12        6.058968431144063e-12         -31563.78767954405            
-20.69999999999839            -1661.082798798524            -3.104854047475403e-12        6.21803455079506e-12          -31601.45553935369            
-20.68999999999839            -1655.564428640763            -1.990402634377553e-12        5.663870848021668e-12         -31633.46650535474            
-20.67999999999839            -1650.040964368535            -6.591229298469337e-13        4.684625083684058e-12         -31659.83175601813            
-20.66999999999839            -1644.513390280919            -1.227648191437503e-12        4.56599775350286e-12          -31680.56368783018            
-20.65999999999838            -1638.982688407598            7.011613512020176e-13         5.204044226797544e-12         -31695.67590858589            
-20.64999999999838            -1633.449838298044            -1.306758520835949e-12        4.819574427050721e-12         -31705.18323042222            
-20.63999999999838            -1627.79288290154             -2.215365044189177e-12        4.536938966875903e-12         -31691.76664244576            
-20.62999999999838            -1622.261656515543            7.972789095589405e-15         4.874196532500541e-12         -31690.4904339983             
-20.61999999999838            -1616.731138437389            -1.237916019691809e-12        4.431978655600188e-12         -31683.65321506717            
-20.60999999999838            -1611.202297546054            -2.391045694771776e-12        4.064665271030776e-12         -31671.2746660948             
-20.59999999999837            -1605.676099183932            -1.73779220180581e-12         4.57330180669846e-12          -31653.3756314788             
-20.58999999999837            -1600.153504954415            -1.9219365682277e-12          4.211543874060864e-12         -31629.97811115183            
-20.57999999999837            -1594.635472520976            -2.189311232303481e-12        4.019931956755762e-12         -31601.10525193481            
-20.56999999999837            -1589.122955407762            1.807876764958749e-13         4.528889849947371e-12         -31566.78133866873            
-20.55999999999837            -1583.616902801766            -8.371445897603635e-13        3.891473514955335e-12         -31527.03178512935            
-20.54999999999837            -1578.118259356592            -1.396223414662501e-12        3.390974567113458e-12         -31481.88312473011            
-20.53999999999836            -1572.627964997877            6.331202923037793e-13         3.783566775855673e-12         -31431.36300101753            
-20.52999999999836            -1567.146954730374            1.179540840001714e-12         3.879051593824734e-12         -31375.50015796441            
-20.51999999999836            -1561.676158446755            -2.396685280792177e-12        4.247008127122864e-12         -31314.32443006512            
-20.50999999999836            -1556.216500738155            -4.699227118543092e-13        3.376065052518307e-12         -31247.86673223812            
-20.49999999999836            -1550.768900706508            -2.051362552046854e-13        2.9357375905259e-12           -31176.15904954012            
-20.48999999999836            -1545.334271778666            -1.1766750768194e-12          3.322191480248371e-12         -31099.23442669657            
-20.47999999999836            -1539.913521522394            -1.138499017283578e-13        3.565270474681359e-12         -31017.12695745368            
-20.46999999999835            -1534.507551464212            -9.903813880107748e-13        3.221436138678424e-12         -30929.87177375537            
-20.45999999999835            -1529.117256909165            -3.351936783690945e-13        2.705239678102433e-12         -30837.50503475123            
-20.44999999999835            -1523.743526762496            -1.530484072809202e-12        2.838874101074307e-12         -30740.06391563883            
-20.43999999999835            -1518.387243353312            -2.007873034504115e-13        2.277905294945093e-12         -30637.58659634513            
-20.42999999999835            -1513.049282260225            -6.223389859005835e-13        2.071004825965339e-12         -30530.11225005203            
-20.41999999999835            -1507.730512138994            -9.751227603160828e-13        2.525707941403166e-12         -30417.68103156966            
-20.40999999999834            -1502.431794552235            -1.529797122312715e-12        3.070129220295037e-12         -30300.33406556197            
-20.39999999999834            -1497.153983801193            -1.095866453137972e-12        2.676863071482405e-12         -30178.11343462894            
-20.38999999999834            -1491.897926759588            -1.466625432211544e-12        1.842863535383987e-12         -30051.06216724999            
-20.37999999999834            -1486.6644627096              4.282720011961061e-13         1.607104206657883e-12         -29919.22422559188            
-20.36999999999834            -1481.454423179975            -9.579385895630566e-13        1.649292681593639e-12         -29782.64449318567            
-20.35999999999834            -1476.268631786305            -1.420870365809179e-12        1.598774064526243e-12         -29641.36876247717            
-20.34999999999834            -1471.107904073491            -1.344452327245449e-12        1.755637302203183e-12         -29495.44372225363            
-20.33999999999833            -1465.973047360406            -1.227160734140753e-12        2.173646679315411e-12         -29344.91694495221            
-20.32999999999833            -1460.864860586779            -5.227207555691393e-13        2.031267515301138e-12         -29189.83687385197            
-20.31999999999833            -1455.784134162337            -1.470851218599023e-12        1.46541979939574e-12          -29030.25281015543            
-20.30999999999833            -1450.731649818206            -1.048883202514617e-12        8.013364277692503e-13         -28866.21489996098            
-20.29999999999833            -1445.708180460588            1.251464210039188e-13         1.364500526457313e-12         -28697.77412113194            
