#00)theta                     01)e_pot                      02)forces[0]                  03)forces[1]                  04)torque                     
-18.12999999999799            -691.3534919558066            -1.154631945610163e-13        3.232969447708456e-13         -384.4807878976933            
-18.11999999999799            -691.2901938002858            -1.190159082398168e-13        -3.019806626980426e-13        -340.7984626456431            
-18.10999999999799            -691.234553254607             -1.4210854715202e-14          -2.131628207280301e-13        -296.7310471218116            
-18.09999999999798            -691.1866375224351            -7.354117315117037e-13        1.20792265079217e-13          -252.27865357285              
-18.08999999999798            -691.1465137726198            -5.861977570020827e-14        1.101341240428155e-13         -207.4415689964196            
-18.07999999999798            -691.1142491085336            -4.316547119742609e-13        -1.172395514004165e-13        -162.2202570545193            
-18.06999999999798            -691.0899105370704            -1.014299755297543e-12        -6.394884621840902e-13        -116.6153599063877            
-18.05999999999798            -691.0735649373466            -3.286260152890463e-13        -2.131628207280301e-13        -70.62769996041567            
-18.04999999999798            -691.0652790290854            -3.126388037344441e-13        6.039613253960852e-14         -24.25828154321292            
-18.03999999999797            -691.0651193407311            -3.161915174132446e-13        2.700062395888381e-13         22.4917075153538              
-18.02999999999797            -691.0731521772915            -1.4210854715202e-13          -1.49213974509621e-13         69.62089438186979             
-18.01999999999797            -691.0894435879186            -1.124433879340359e-12        -6.750155989720952e-13        117.1277198055054             
-18.00999999999797            -691.1140593332608            4.085620730620576e-14         -1.669775429036235e-13        165.0104367912543             
-17.99999999999797            -691.1470648525843            -3.090860900556436e-13        6.039613253960852e-14         213.267109361862              
-17.98999999999797            -691.1885252306851            -9.805489753489383e-13        -5.186961971048731e-13        261.895611408916              
-17.97999999999796            -691.2385051646164            -2.486899575160351e-13        -3.375077994860476e-13        310.8936256345547             
-17.96999999999796            -691.297068930228             -1.953992523340276e-14        -1.4210854715202e-14          360.2586425844587             
-17.95999999999796            -691.3642803485576            -9.556799795973347e-13        -5.613287612504791e-13        409.9879597730931             
-17.94999999999796            -691.440202752065             -2.895461648222408e-13        -2.096101070492296e-13        460.0786809024099             
-17.93999999999796            -691.5248989507483            -2.025046796916286e-13        3.623767952376511e-13         510.5277151741573             
-17.92999999999796            -691.6184570784214            2.184918912462308e-13         1.4210854715202e-14           561.6143723351422             
-17.91999999999796            -691.7209363629514            -1.20792265079217e-13         -5.080380560684716e-13        612.7700680580506             
-17.90999999999795            -691.8323744398986            4.973799150320701e-14         -1.243449787580175e-13        664.2739420573458             
-17.89999999999795            -691.9528317426428            7.283063041541027e-14         1.63424829224823e-13          716.1221206477824             
-17.88999999999795            -692.0823680113624            -4.369837824924616e-13        5.329070518200751e-14         768.3105339160022             
-17.87999999999795            -692.2210422587658            -2.327027459614328e-13        8.881784197001252e-14         820.834915612241              
-17.86999999999795            -692.3689127358259            -3.375077994860476e-13        5.115907697472721e-13         873.690803140285              
-17.85999999999795            -692.5260368975161            -1.13686837721616e-13         -2.557953848736361e-13        926.8735376467022             
-17.84999999999794            -692.692471368575             -1.918465386552271e-13        -1.13686837721616e-13         980.3782642098756             
-17.83999999999794            -692.868271909304             -9.343636975245317e-13        -5.044853423896711e-13        1034.199932128707             
-17.82999999999794            -693.0534933814374            -6.856737400084967e-13        2.664535259100376e-13         1088.333295311684             
-17.81999999999794            -693.2481897140763            -9.681144774731365e-13        -5.648814749292796e-13        1142.772912766359             
-17.80999999999794            -693.4524138697227            2.291500322826323e-13         -1.20792265079217e-13         1197.513149189674             
-17.79999999999794            -693.6662178104258            -3.055333763768431e-13        3.552713678800501e-15         1252.548175658636             
-17.78999999999794            -693.8896524640553            -2.007283228522283e-13        -4.831690603168681e-13        1307.871970422816             
-17.77999999999793            -694.1227676907249            -5.222489107836736e-13        -2.415845301584341e-13        1363.47831979673              
-17.76999999999793            -694.3656122493774            -3.144151605738443e-13        2.948752353404416e-13         1419.360819154114             
-17.75999999999793            -694.6182337645544            -4.671818487622659e-13        1.740829702612245e-13         1475.512874022308             
-17.74999999999793            -694.8806786933628            -1.616484723854228e-13        -4.760636329592671e-13        1531.927701278139             
-17.73999999999793            -695.1529922926627            -1.49213974509621e-13         -4.689582056016661e-13        1588.598330443668             
-17.72999999999793            -695.4352185864861            1.083577672034153e-13         -2.522426711948356e-13        1645.517605082719             
-17.71999999999792            -695.7274003337124            -3.339550858072471e-13        -1.456612608308205e-13        1702.678184297418             
-17.70999999999792            -696.0295789960112            -9.059419880941277e-14        -1.06581410364015e-13         1760.072544324155             
-17.69999999999792            -696.3417947060707            -3.765876499528531e-13        3.730349362740526e-13         1817.692980229275             
-17.68999999999792            -696.664086236134             -2.646771690706373e-13        -1.882938249764265e-13        1875.531607703193             
-17.67999999999792            -696.9964909668571            -1.367794766338193e-13        -2.025046796916286e-13        1933.58036495303              
-17.66999999999792            -697.339044856505             6.927791673660977e-14         4.973799150320701e-14         1991.831014692983             
-17.65999999999791            -697.6917824104984            -1.794120407794253e-13        1.13686837721616e-13          2050.275146231752             
-17.64999999999791            -698.0547366513433            -1.030286966852145e-13        -2.504663143554353e-13        2108.904177656299             
-17.63999999999791            -698.4279390889393            -7.478462293875054e-13        7.442935157087049e-13         2167.709358111484             
-17.62999999999791            -698.811419691307             -3.996802888650564e-13        -6.394884621840902e-14        2226.681770174507             
-17.61999999999791            -699.2052068557244            8.881784197001252e-15         -2.611244553918368e-13        2285.812332323108             
-17.60999999999791            -699.6093273803097            -3.943512183468556e-13        -2.131628207280301e-13        2345.091801497244             
-17.59999999999791            -700.0238064360578            -1.367794766338193e-13        1.243449787580175e-14         2404.510775752419             
-17.5899999999979             -700.448667539349             4.085620730620576e-14         -1.012523398458143e-13        2464.059697004631             
-17.5799999999979             -700.8839325249422            -2.327027459614328e-13        -3.073097332162433e-13        2523.728853864794             
-17.5699999999979             -701.3296215194734            -3.197442310920451e-13        -4.867217739956686e-13        2583.508384562343             
-17.5599999999979             -701.7857529154726            -1.953992523340276e-13        -4.689582056016661e-13        2643.3882799563               
-17.5499999999979             -702.2523433459047            -1.024957896333945e-12        1.829647544582258e-13         2703.358386632769             
-17.5399999999979             -702.7294076592724            -2.167155344068306e-13        9.201528428093297e-13         2763.408410087515             
-17.52999999999789            -703.216958895273             -2.149391775674303e-13        5.986322548778844e-13         2823.527917992296             
-17.51999999999789            -703.715008261035             -2.646771690706373e-13        -3.375077994860476e-14        2883.706343543296             
-17.50999999999789            -704.2235651079441            -7.585043704239069e-13        3.570477247194503e-13         2943.932988890657             
-17.49999999999789            -704.7426369090772            -1.84741111297626e-13         -4.156675004196586e-13        3004.197028646887             
-17.48999999999789            -705.2722292372574            2.824407374646398e-13         -3.197442310920451e-14        3064.487513473364             
-17.47999999999789            -705.8123457437362            -7.86926079854311e-13         2.877698079828406e-13         3124.793373742659             
-17.46999999999788            -706.3629881375234            -3.552713678800501e-14        -1.598721155460225e-13        3185.103423275201             
-17.45999999999788            -706.9241561653781            -2.824407374646398e-13        -7.815970093361102e-14        3245.406363148784             
-17.44999999999788            -707.4958475924684            -9.237055564881302e-13        -3.428368700042483e-13        3305.690785578693             
-17.43999999999788            -708.0780581837145            -1.127986593019159e-12        -4.458655666894629e-13        3365.94517786694              
-17.42999999999788            -708.6707816858295            -7.922551503725117e-13        -4.405364961712621e-13        3426.157926418731             
-17.41999999999788            -709.2740098100616            -3.623767952376511e-13        -1.971756091734278e-13        3486.317320823813             
-17.40999999999788            -709.8877322156598            -6.963318810448982e-13        2.735589532676386e-13         3546.411558001275             
-17.39999999999787            -710.5119364940659            -3.375077994860476e-13        -3.392841563254478e-13        3606.42874640556              
-17.38999999999787            -711.1466081538458            -1.012523398458143e-12        -3.481659405224491e-13        3666.356910291437             
-17.37999999999787            -711.7917306063654            -2.415845301584341e-13        -5.684341886080801e-13        3726.183994035833             
-17.36999999999787            -712.4472851522386            -1.048050535246148e-13        -1.101341240428155e-13        3785.897866514943             
-17.35999999999787            -713.1132509685323            -7.176481631177012e-13        -4.796163466380676e-13        3845.486325533569             
-17.34999999999787            -713.7896050967493            -1.186606368719367e-12        -3.002043058586423e-13        3904.937102304933             
-17.33999999999786            -714.476322431604             -3.108624468950438e-13        -3.339550858072471e-13        3964.237865978696             
-17.32999999999786            -715.1733757105899            -1.124433879340359e-12        -8.331113576787175e-13        4023.37622821476              
-17.31999999999786            -715.8807355043408            -7.585043704239069e-13        -5.329070518200751e-14        4082.339747800222             
-17.30999999999786            -716.5983702078184            -3.286260152890463e-13        6.039613253960852e-14         4141.115935307854             
-17.29999999999786            -717.3262460322982            -2.433608869978343e-13        -1.953992523340276e-14        4199.692257792804             
-17.28999999999786            -718.0643269981944            -2.664535259100376e-13        1.723066134218243e-13         4258.056143525502             
-17.27999999999786            -718.8125749286979            -4.334310688136611e-13        4.476419235288631e-13         4316.194986758358             
-17.26999999999785            -719.5709494442657            -9.094947017729282e-13        -6.163958232718869e-13        4374.096152523566             
-17.25999999999785            -720.339407957935             -1.261213355974178e-13        -4.458655666894629e-13        4431.746981459261             
-17.24999999999785            -721.1179056714939            -7.407408020299044e-13        -5.666578317686799e-13        4489.134794662007             
-17.23999999999785            -721.9063955724907            -9.78772618509538e-13         -5.240252676230739e-13        4546.246898562447             
-17.22999999999785            -722.7048284321057            -7.371880883511039e-13        -2.824407374646398e-13        4603.070589821899             
-17.21999999999785            -723.5131528038722            -6.785683126508957e-13        5.115907697472721e-13         4659.593160246786             
-17.20999999999784            -724.3313150232609            -7.229772336359019e-13        -2.291500322826323e-13        4715.80190171884              
-17.19999999999784            -725.1592592081241            -8.348877145181177e-13        -4.458655666894629e-13        4771.684111137881             
-17.18999999999784            -725.9969272600001            -4.583000645652646e-13        1.811883976188255e-13         4827.227095374555             
-17.17999999999784            -726.8442588662915            -6.554756737386924e-13        2.042810365310288e-13         4882.418176230541             
-17.16999999999784            -727.7011915033007            -8.22453216642316e-13         -3.463895836830488e-13        4937.244695403281             
-17.15999999999784            -728.5676604401384            -6.661338147750939e-13        -1.882938249764265e-13        4991.69401945247              
-17.14999999999783            -729.4435987434924            -8.633094239485217e-13        4.654054919228656e-13         5045.753544765525             
-17.13999999999783            -730.3289372832713            -6.341593916658894e-13        -2.504663143554353e-13        5099.410702519636             
-17.12999999999783            -731.2236047391058            -5.870859354217828e-13        2.167155344068306e-13         5152.652963636907             
-17.11999999999783            -732.1275276077166            -3.33066907387547e-13         -1.012523398458143e-13        5205.467843730481             
-17.10999999999783            -733.0406302111491            -3.446132268436486e-13        -3.730349362740526e-13        5257.842908038389             
-17.09999999999783            -733.9628347058622            -1.06137321154165e-12         4.796163466380676e-14         5309.765776342838             
-17.08999999999783            -734.8940610926718            -9.396927680427325e-13        1.723066134218243e-13         5361.224127871313             
-17.07999999999782            -735.8342272275597            -3.836930773104541e-13        -5.027089855502709e-13        5412.205706177691             
-17.06999999999782            -736.7832488333204            -2.176037128265307e-13        -1.625366508051229e-13        5462.698323999957             
-17.05999999999782            -737.741039512058             -1.314504061156185e-13        2.549072064539359e-13         5512.689868091682             
-17.04999999999782            -738.7075107585255            -6.581402089977928e-13        -1.962874307537277e-13        5562.168304025034             
-17.03999999999782            -739.6825924442542            -5.195843755245733e-13        -4.574118861455645e-13        5611.432703520757             
-17.02999999999782            -740.6662052318042            -2.371436380599334e-13        -1.643130076445232e-13        5659.849158511492             
-17.01999999999781            -741.6582206004083            -3.561595462997502e-13        2.042810365310288e-14         5707.717236145717             
-17.00999999999781            -742.6585418201207            -1.247890679678676e-12        -2.371436380599334e-13        5755.025264323191             
-16.99999999999781            -743.6670701327106            -4.636291350834654e-13        -2.398081733190338e-13        5801.761673470561             
-16.98999999999781            -744.6837047699582            -5.710987238671805e-13        -9.50350909079134e-14         5847.915001113164             
-16.97999999999781            -745.7083433064823            -4.440892098500626e-13        -2.096101070492296e-13        5893.476304034885             
-16.96999999999781            -746.7408807663599            -5.151434834260726e-13        -4.840572387365683e-13        5938.429550138405             
-16.95999999999781            -747.7812103845173            -3.286260152890463e-13        -6.439293542825908e-13        5982.766018505491             
-16.9499999999978             -748.8292235520888            -8.86402062860725e-13         4.352074256530614e-13         6026.474719827369             
-16.9399999999978             -749.8848097534203            -6.732392421326949e-13        -7.851497230149107e-13        6069.544793987964             
-16.9299999999978             -750.947856588993             -5.950795411990839e-14        -4.520828156273637e-13        6111.965514310132             
-16.9199999999978             -752.0182497990845            -4.849454171562684e-13        -3.419486915845482e-13        6153.726291738664             
-16.9099999999978             -753.0958732881367            -4.938272013532696e-13        -4.591882429849647e-13        6194.816678957526             
-16.8999999999978             -754.1806091498596            -3.268496584496461e-13        -5.124789481669723e-13        6235.226374439272             
-16.88999999999779            -755.2723376930169            -1.314504061156185e-12        3.854694341498544e-13         6274.945226423884             
-16.87999999999779            -756.3709374679106            -4.858335955759685e-13        -1.589839371263224e-13        6313.96323682476              
-16.86999999999779            -757.4762852935407            -1.714184350021242e-13        -1.341149413747189e-13        6352.270565059939             
-16.85999999999779            -758.588256285414             -4.432010314303625e-13        -6.510347816401918e-13        6389.857531805501             
-16.84999999999779            -759.7067238840223            -3.215205879314453e-13        -5.062616992290714e-13        6426.714622669914             
-16.83999999999779            -760.8315598839356            -1.668887250616535e-12        -8.970602038971265e-14        6462.832491786324             
-16.82999999999778            -761.9626344635229            -5.240252676230739e-13        -6.989964163039986e-13        6498.201965321275             
-16.81999999999778            -763.0998162152822            -8.180123245438153e-13        -7.265299473147024e-13        6532.814044897493             
-16.80999999999778            -764.2429721767519            -5.631051180898794e-13        2.700062395888381e-13         6566.659910928557             
-16.79999999999778            -765.391967862002             -2.202682480856311e-13        -3.552713678800501e-13        6599.730925864151             
-16.78999999999778            -766.5466672936792            -7.638334409421077e-14        -1.024069717914244e-12        6632.018637343351             
-16.77999999999778            -767.7069330356015            -1.13420384195706e-12         -3.206324095117452e-13        6663.514781254375             
-16.76999999999778            -768.8726262258692            -2.380318164796336e-13        -7.505107646466058e-13        6694.211284698994             
-16.75999999999777            -770.0436066104945            -1.545430450278218e-13        -1.13420384195706e-12         6724.100268860116             
-16.74999999999777            -771.2197325775126            9.769962616701378e-14         -2.851052727237402e-13        6753.17405177029              
-16.73999999999777            -772.4008611915768            -3.996802888650564e-13        -7.904787935331115e-13        6781.425150980209             
-16.72999999999777            -773.5868482290058            -4.876099524153688e-13        -3.597122599785507e-13        6808.846286125504             
-16.71999999999777            -774.7775482132698            -3.250733016102458e-13        -3.61488616817951e-13         6835.430381389896             
-16.70999999999777            -775.9728144508982            -2.557953848736361e-13        -3.836930773104541e-13        6861.170567864036             
-16.69999999999776            -777.1725352982755            -1.367794766338193e-13        -4.263256414560601e-13        6886.280334671843             
-16.68999999999776            -778.3765277717346            -7.860379014346108e-13        -1.087130385712953e-12        6910.313781871525             
-16.67999999999776            -779.5846396396539            -1.367794766338193e-13        -9.539036227579345e-13        6933.484096869108             
-16.66999999999776            -780.7967208820875            -9.50350909079134e-13         4.547473508864641e-13         6955.852283273233             
-16.65999999999776            -782.0126286281788            -5.222489107836736e-13        -8.322231792590173e-13        6977.277844513807             
-16.64999999999776            -783.2321990782822            -4.076738946423575e-13        -1.376676550535194e-13        6997.82286743494              
-16.63999999999776            -784.4552780782947            -8.020251129892131e-13        -4.249933738265099e-13        7017.481989637035             
-16.62999999999775            -785.6817105575427            -3.721467578543525e-13        -6.421529974431905e-13        7036.250070630686             
-16.61999999999775            -786.9113405676344            -6.501466032204917e-13        -6.155076448521868e-13        7054.122193203865             
-16.60999999999775            -788.1440113215363            -6.155076448521868e-13        -6.368239269249898e-13        7071.093664674503             
-16.59999999999775            -789.3795652328657            -6.67021993194794e-13         -9.9298347322474e-13          7087.160018028036             
-16.58999999999775            -790.6178439553701            -7.176481631177012e-13        -5.866418462119327e-13        7102.317012939525             
-16.57999999999775            -791.8586884225657            -2.655653474903374e-13        -2.611244553918368e-13        7116.560636679778             
-16.56999999999774            -793.1019388875379            -1.06581410364015e-12         -2.842170943040401e-14        7129.887104905482             
-16.55999999999774            -794.3474349628586            -1.040945107888547e-12        -4.352074256530614e-14        7142.292862332559             
-16.54999999999774            -795.5950156606165            -4.18332035678759e-13         -1.049382802875698e-12        7153.774583293289             
-16.53999999999774            -796.8445194325337            -8.260059303211165e-13        -4.2543746303636e-13          7164.329172176535             
-16.52999999999774            -798.0957842101434            -4.494182803682634e-13        -2.8377300509419e-13          7173.953763751424             
-16.51999999999774            -799.3486474450253            -2.655653474903374e-13        -8.752998326144734e-13        7182.645723374399             
-16.50999999999773            -800.6029461490535            -8.499867476530198e-13        -6.212808045802376e-13        7190.402647080003             
-16.49999999999773            -801.8585169346673            8.881784197001252e-16         -1.128430682229009e-12        7197.22236155563              
-16.48999999999773            -803.115196055102             -5.337952302397753e-13        -6.976641486744484e-13        7203.102924000247             
-16.47999999999773            -804.3728194446148            -5.000444502911705e-13        -3.881339694089547e-13        7208.042621868084             
-16.46999999999773            -805.6312227586307            -4.902744876744691e-13        -2.104982854689297e-13        7212.039972497446             
-16.45999999999773            -806.890241413829             -2.220446049250313e-13        -6.772360450213455e-13        7215.093722625266             
-16.44999999999773            -808.1497106281302            -3.854694341498544e-13        -7.602807272633072e-13        7217.202847788135             
-16.43999999999772            -809.4094654605688            -4.272138198757602e-13        -5.893063814710331e-13        7218.366551610728             
-16.42999999999772            -810.6693408510265            -1.70086167372574e-13         -5.6754601018838e-13          7218.584264982056             
-16.41999999999772            -811.9291716598278            -3.148592497836944e-13        -1.337152610858539e-12        7217.855645121052             
-16.40999999999772            -813.1887927071409            -9.561240688071848e-13        -6.443734434924409e-13        7216.18057453195              
-16.39999999999772            -814.4480388122084            -4.138911435802584e-13        -3.228528555609955e-13        7213.559159850884             
-16.38999999999772            -815.7067448323493            -2.122746423083299e-13        -2.793321129956894e-13        7209.99173058477              
-16.37999999999771            -816.9647457017445            -2.740030424774886e-13        -1.068478638899251e-12        7205.478837743682             
-16.36999999999771            -818.2218764699697            -1.06625819285e-12            -8.659739592076221e-13        7200.02125236821              
-16.35999999999771            -819.4779723402557            -7.340794638821535e-13        -3.83248988100604e-13         7193.619963952912             
-16.34999999999771            -820.7328687074777            -3.490541189421492e-13        -5.617728504603292e-13        7186.276178767695             
-16.33999999999771            -821.9864011958324            -8.411049634560186e-13        -4.130029651605582e-13        7177.991318078353             
-16.32999999999771            -823.2384056961996            -1.377120639745044e-12        -2.620126338115369e-13        7168.767016268208             
-16.31999999999771            -824.4887184031701            -3.69038133385402e-13         -7.953637748414621e-13        7158.605118862277             
-16.3099999999977             -825.7371883355449            -3.361755318564974e-13        -1.188382725558768e-12        7147.692782434244             
-16.2999999999977             -826.9836596609027            -1.714184350021242e-13        -7.105427357601002e-13        7135.661169587608             
-16.2899999999977             -828.2279498356512            -1.024513807124094e-12        -5.582201367815287e-13        7122.699064917533             
-16.2799999999977             -829.4698966879806            -7.402967128200544e-13        -1.609823385706477e-13        7108.809133645973             
-16.2699999999977             -830.7093385287731            -5.360156762890256e-13        -8.957279362675763e-13        7093.994241318388             
-16.2599999999977             -831.9461141863374            -9.814371537686384e-14        -7.434053372890048e-13        7078.257451276268             
-16.24999999999769            -833.180063040709             -1.576516694967722e-13        -8.957279362675763e-13        7061.602022046878             
-16.23999999999769            -834.4110250574842            -5.484501741648273e-13        -5.81756864903582e-13         7044.031404652063             
-16.22999999999769            -835.6388408211685            -2.824407374646398e-13        -3.379518886958977e-13        7025.549239838726             
-16.21999999999769            -836.8633515680534            -8.091305403468141e-13        -4.927169783286445e-13        7006.159355232768             
-16.20999999999769            -838.0843992185705            -9.272582701669307e-13        -2.817746036498647e-13        6985.865762419693             
-16.19999999999769            -839.3018264091404            -3.241851231905457e-13        -6.639133687258436e-13        6964.672653953565             
-16.18999999999768            -840.5154765234967            -3.859135233597044e-13        -7.80486786311485e-13         6942.584400297243             
-16.17999999999768            -841.7251937234585            -7.02105040772949e-13         -1.035171948160496e-12        6919.605546696522             
-16.16999999999768            -842.9308229791627            -7.203126983768016e-13        -8.968381592922015e-13        6895.740809990369             
-16.15999999999768            -844.1322100987259            -8.304468224196171e-14        -4.201083925181592e-13        6870.99507536019              
-16.14999999999768            -845.3292017638302            -8.22897305852166e-13         -9.909850717804147e-13        6845.373431398907             
-16.13999999999768            -846.5216455390582            -1.936228954946273e-13        -5.930811397547586e-13        6818.881014135634             
-16.12999999999768            -847.7093899185655            -7.061018436615996e-13        -1.154853990215088e-12        6791.523231230974             
-16.11999999999767            -848.8922843474717            -7.300826609935029e-13        -6.032951915813101e-13        6763.305607606515             
-16.10999999999767            -850.0701792484274            -7.553957459549565e-13        -2.646771690706373e-13        6734.233819453573             
-16.09999999999767            -851.2429260477076            -1.949551631241775e-13        -6.16839912481737e-13         6704.313690674424             
-16.08999999999767            -852.4103772006769            -4.261035968511351e-13        -1.108224623180831e-12        6673.551189282074             
-16.07999999999767            -853.5723862166328            -7.807088309164101e-13        -8.089084957418891e-13        6641.952423761695             
-16.06999999999767            -854.7288076829882            -4.993783164763954e-13        -1.321609488513786e-12        6609.5236393964               
-16.05999999999766            -855.8794972888377            -9.172662629453043e-13        -9.157119507108291e-13        6576.271214560556             
-16.04999999999766            -857.0243118478523            -5.975220318532593e-13        -6.861178292183467e-13        6542.201656983719             
-16.03999999999766            -858.1631093205311            -3.108624468950438e-13        -4.560796185160143e-13        6507.321599988069             
-16.02999999999766            -859.2957488357947            -2.782218899710642e-13        -6.297184995673888e-13        6471.63779870187              
-16.01999999999766            -860.4221002647013            -1.410427330483799e-12        -3.621547506327261e-13        6435.215258461073             
-16.00999999999766            -861.5420161350056            -7.02327085377874e-13         -2.242650509742816e-13        6397.944243467871             
-15.99999999999766            -862.6553716881398            -9.736655925962623e-13        -7.056577544517495e-13        6359.983793464343             
-15.98999999999765            -863.7620209807677            -2.509104035652854e-13        -1.245670233629426e-13        6321.154343017472             
-15.97999999999765            -864.8618261149106            -7.627232179174825e-13        -7.642775301519578e-13        6281.556740346902             
-15.96999999999765            -865.9546536674848            -5.588862705963038e-13        -3.755884492306905e-13        6241.19839016039              
-15.95999999999765            -867.0403715161202            -2.473576898864849e-13        -1.663114090888484e-13        6200.08679215499              
-15.94999999999765            -868.1188488553986            -8.397726958264684e-13        -1.465827459412594e-12        6158.229537152146             
-15.93999999999765            -869.1899562124217            -9.199307982044047e-13        -1.340039190722564e-12        6115.634303236623             
-15.92999999999764            -870.2535654617043            -7.531752999057062e-13        -1.195266108311444e-12        6072.308851902699             
-15.91999999999764            -871.3095498393952            -6.763478666016454e-13        -1.371347480016993e-12        6028.261024210066             
-15.90999999999764            -872.3577839568335            -9.14823772291129e-13         4.296563105299356e-14         5983.498736953247             
-15.89999999999764            -873.3981438134299            -1.130429083673334e-12        -1.008304550964567e-12        5938.029978846407             
-15.88999999999764            -874.4305068088885            -7.251976796851523e-13        -1.196265309033606e-12        5891.862806727648             
-15.87999999999764            -875.4547517547676            -1.695088513997689e-12        -1.610933608731102e-13        5845.005341784768             
-15.86999999999763            -876.4707588853823            -4.54081217071689e-13         -2.844391389089651e-13        5797.46576580597              
-15.85999999999763            -877.4784098680589            -9.061640326990528e-13        -7.047695760320494e-13        5749.252317458174             
-15.84999999999763            -878.4775878127322            -4.39648317751562e-13         -8.670841822322473e-14        5700.373288595398             
-15.83999999999763            -879.4681772809205            -1.121325254871408e-12        -5.60440582830779e-13         5650.83702060105              
-15.82999999999763            -880.450064294042             -1.801447879756779e-12        -7.238654120556021e-14        5600.651900765334             
-15.81999999999763            -881.4231363411186            -9.332534744999066e-13        -1.185274101089817e-12        5549.826358701919             
-15.80999999999763            -882.3872823858567            -1.177502539917441e-12        -1.193711796076968e-12        5498.368862805833             
-15.79999999999762            -883.3424043593453            -1.02828856540782e-12         -2.429167977879843e-13        5446.411353490161             
-15.78999999999762            -884.2883928884704            -1.045608044591972e-12        -5.625500065775668e-13        5393.71691509792              
-15.77999999999762            -885.2251314664906            -1.371125435412068e-12        -3.920197499951428e-13        5340.4161512586               
-15.76999999999762            -886.1525150188717            -8.517631044924201e-13        -5.095923683029469e-14        5286.517651301519             
-15.75999999999762            -887.0704399721504            -1.140421090894961e-12        -6.905587213168474e-13        5232.030026331731             
-15.74999999999762            -887.9788042574447            -5.231370892033738e-13        -5.345723863570129e-13        5176.961905988895             
-15.73999999999761            -888.8775073134158            -6.91779966643935e-13         -6.380451722520775e-13        5121.321935264343             
-15.72999999999761            -889.7664500886747            -1.668332139104223e-12        -5.6754601018838e-13          5065.118771379035             
-15.71999999999761            -890.6455350436452            -1.379230063491832e-12        -7.899236820207989e-13        5008.36108072443              
-15.70999999999761            -891.5146661519051            -1.394773185836584e-12        -5.835332217429823e-13        4951.057535868183             
-15.69999999999761            -892.373748901004             -5.004885395010206e-13        -6.212808045802376e-13        4893.216812627326             
-15.68999999999761            -893.2226902927838            -1.512012737237001e-12        -2.752797989558076e-13        4834.847587209807             
-15.67999999999761            -894.0613988432037            -1.485145340041072e-12        -7.358558207215538e-13        4775.958533427493             
-15.6699999999976             -894.8897845816758            -1.140532113197423e-12        -3.455014052633487e-13        4716.558319981403             
-15.6599999999976             -895.7077590499525            -9.445777493510832e-13        -4.04343225568482e-13         4656.655607821768             
-15.6499999999976             -896.5152353005423            -5.101474798152594e-13        -3.421707361894732e-13        4596.259047583801             
-15.6399999999976             -897.3121278946937            -1.020961093445294e-12        -2.10775841225086e-13         4535.377277101457             
-15.6299999999976             -898.0983528999453            -2.028044399082773e-12        -6.169509347841995e-13        4474.018919000112             
-15.6199999999976             -898.8738278872744            -9.775513731824503e-13        -4.062306047103448e-13        4412.192578370016             
-15.60999999999759            -899.6384719278336            -8.417710972707937e-13        -8.591460876061774e-13        4349.906840521489             
-15.59999999999759            -900.3922055893132            -1.648126080056045e-12        -3.470002063465927e-13        4287.170268823521             
-15.58999999999759            -901.134950931924             -1.678102101720924e-12        -2.258193632087568e-13        4223.991402626409             
-15.57999999999759            -901.8666315040372            -1.796673920750891e-12        -9.007794510296208e-13        4160.378755270161             
-15.56999999999759            -902.5871723374684            -6.248335182590381e-13        -5.939138070232275e-13        4096.340812179094             
-15.55999999999759            -903.2964999424529            -6.118439088709238e-13        -2.670641485735814e-13        4031.88602904376              
-15.54999999999758            -903.994542302302             -2.261302256556519e-12        -1.387778780781446e-13        3967.022830091318             
-15.53999999999758            -904.6812288677639            -1.111333247649782e-12        -2.530753384633044e-13        3901.759606444306             
-15.52999999999758            -905.3564905511136            -1.682209926912037e-12        -3.450573160534987e-13        3836.104714569226             
-15.51999999999758            -906.0202597199709            -1.988409437103655e-12        -9.313105842068126e-13        3770.066474815189             
-15.50999999999758            -906.6724701908814            -1.685540595985913e-12        -4.312106227644108e-13        3703.653170043012             
-15.49999999999758            -907.3130572226551            -1.996292020578494e-12        1.559863349598345e-13         3636.873044345199             
-15.48999999999758            -907.9419575094986            -1.41886502547095e-12         -1.589839371263224e-13        3569.734301857101             
-15.47999999999757            -908.559109173941             -2.135736032471414e-12        -1.066924326664775e-13        3502.245105659289             
-15.46999999999757            -909.1644517595846            -8.878453527927377e-13        -7.193134976546389e-13        3434.413576771411             
-15.45999999999757            -909.757926223676             -1.906141910978931e-12        -7.316369732279782e-13        3366.247793237677             
-15.44999999999757            -910.339474929536             -1.15318865567815e-12         -3.356204203441848e-13        3297.755789303286             
-15.43999999999757            -910.9090416388522            -1.160849194548064e-12        -2.12191375581483e-13         3228.945554682187             
-15.42999999999757            -911.4665715038444            -1.797784143775516e-12        -1.112165914918251e-13        3159.825033915711             
-15.41999999999756            -912.0120110593352            -1.410593863937493e-12        -9.400813461013513e-14        3090.402125821463             
-15.40999999999756            -912.5453082147255            -7.941425295143745e-13        4.432287870059781e-13         3020.684683032363             
-15.39999999999756            -913.0664122459009            -1.727062937106894e-12        -4.867217739956686e-13        2950.680511625277             
-15.38999999999756            -913.5752737872457            -1.963762485956977e-12        8.373857163235243e-14         2880.39737470528              
